# 12299 voids from default
# VoidID RA(deg) Dec(deg) redshift R_eff(Mpc/h) delta_min delta_avg lambda_v DensRatio Theta_eff(deg) EdgeFlag
84275 20.618147 -5.444 0.854 113.8430 -0.543 -0.061266 -17.979831 1.213955 3.194594 0
62979 44.901302 -74.655 1.582 102.6081 -0.543 -0.201385 -52.172958 1.058699 1.875772 0
32181 205.985892 78.636 1.615 118.6365 -0.543 -0.131910 -40.676298 1.024414 2.141243 0
26380 119.332159 59.405 1.975 112.7776 -0.543 -0.163143 -47.340774 1.020919 1.809932 0
46062 272.099302 79.625 2.012 88.7738 -0.543 -0.063515 -13.829792 1.188196 1.409932 0
16936 129.876766 -6.641 1.177 108.6556 -0.543 -0.149062 -41.364657 1.150510 2.410919 0
68073 356.431993 -65.136 0.851 90.1733 -0.543 -0.073562 -16.320910 1.056737 2.537005 0
66422 299.372017 -48.499 1.074 124.6078 -0.543 0.005515 1.803814 1.080135 2.949097 1
80504 33.883257 -24.815 0.982 85.1087 -0.543 -0.076917 -15.921804 1.090180 2.148684 0
5619 142.550300 -8.329 1.461 84.5868 -0.543 -0.141564 -29.088064 1.102083 1.625098 0
11648 140.154390 43.295 1.897 163.2237 -0.543 -0.102584 -46.389311 1.108843 2.679717 1
5041 189.810161 20.872 1.220 107.4971 -0.543 -0.117447 -32.174966 1.056045 2.326879 0
97602 4.302559 18.686 1.239 100.5877 -0.543 -0.181436 -45.896308 1.025356 2.154210 0
51345 276.018669 44.353 1.499 94.2419 -0.543 -0.046055 -10.773704 1.188356 1.781906 0
73983 310.777947 -16.245 1.005 134.5154 -0.543 -0.122074 -43.767415 1.123691 3.341009 0
3930 172.329417 9.184 1.163 92.7670 -0.543 -0.069348 -15.918730 1.132422 2.075770 0
21626 145.774004 55.637 1.408 72.7396 -0.543 -0.123713 -21.210036 1.118840 1.431226 0
8241 206.662171 15.694 1.180 116.9565 -0.543 -0.142552 -43.211960 1.055764 2.591025 0
89134 40.031863 -27.440 1.539 78.3104 -0.543 -0.084603 -15.847785 1.207206 1.455906 0
1320 206.465942 -4.622 1.824 92.4841 -0.543 -0.098377 -22.499576 1.091045 1.552666 0
7205 154.165263 -6.201 1.159 94.1052 -0.543 -0.078316 -18.288942 1.095418 2.110357 0
3058 195.938155 5.566 1.286 73.5246 -0.543 -0.111968 -19.445204 1.026172 1.535451 0
79460 342.278785 -43.336 1.083 84.5844 -0.543 -0.154709 -31.787983 1.075022 1.989969 0
8429 158.720517 -6.584 1.030 95.9361 -0.543 -0.003851 -0.920304 1.008185 2.339029 0
66329 309.645053 -59.089 1.022 108.0707 -0.543 -0.056429 -15.557840 1.156604 2.650916 0
17502 147.952569 28.088 0.907 77.2246 -0.543 -0.272560 -50.207479 1.076719 2.069396 0
96691 356.679066 3.036 1.085 84.6457 -0.543 -0.154289 -31.729306 1.116060 1.989156 0
1699 169.557601 11.730 1.450 85.8645 -0.543 -0.175798 -36.778255 1.027499 1.657649 0
4886 185.854379 47.814 2.022 88.3202 -0.543 -0.056746 -12.280257 1.035794 1.398921 0
1286 208.658911 -10.233 1.886 103.7737 -0.543 -0.152729 -40.107663 1.029894 1.708999 0
91642 25.496905 1.815 1.122 99.5315 -0.543 -0.164165 -41.004772 1.005464 2.283220 0
26787 123.337548 63.824 1.693 85.3645 -0.543 -0.046545 -9.669497 1.038403 1.497470 0
5836 151.319765 -10.875 1.296 107.0968 -0.543 -0.088237 -24.064784 1.040335 2.224820 0
12937 225.345430 3.812 1.296 118.6176 -0.543 -0.132642 -40.894115 1.111995 2.464229 0
9574 129.505593 4.651 1.699 92.8516 -0.543 -0.097564 -22.420048 1.107892 1.625627 0
68552 306.544065 -52.668 1.098 79.7747 -0.543 -0.052781 -10.109179 1.063188 1.858332 0
48762 275.409146 80.786 1.333 85.5368 -0.543 -0.084585 -17.614774 1.096712 1.744686 0
29165 133.022272 58.997 0.843 69.0238 -0.543 -0.122612 -19.739293 1.090457 1.956023 0
9775 162.954707 10.396 0.958 90.2920 -0.543 -0.227768 -50.614148 1.150708 2.322023 0
12409 237.875787 8.430 2.036 94.1698 -0.543 -0.282868 -66.111666 1.163557 1.485889 0
85229 20.473433 36.178 1.201 108.0144 -0.543 -0.192108 -52.932691 1.175969 2.362986 0
66439 74.588160 -5.450 1.337 67.3548 -0.543 0.036471 5.701504 1.057907 1.370857 0
87938 4.543680 4.090 0.885 81.3075 -0.543 -0.170401 -33.390942 1.042977 2.219764 0
104991 6.681323 13.591 1.674 115.6543 -0.543 0.007865 2.352230 1.205507 2.042939 0
5705 191.597818 21.865 1.229 78.7272 -0.543 -0.173316 -32.672939 1.054936 1.695651 0
1782 184.938976 31.858 1.736 105.9645 -0.543 -0.100318 -27.012852 1.192906 1.831449 0
72283 52.552557 -12.863 0.973 86.3724 -0.543 -0.115293 -24.291382 1.057002 2.195855 0
19103 227.818900 49.312 1.961 130.5790 -0.543 -0.094048 -32.538340 1.153217 2.103653 0
105232 22.389315 20.725 2.072 122.3759 -0.543 -0.057874 -18.523233 1.114683 1.912953 0
18901 136.548092 11.316 0.912 83.2450 -0.543 -0.182802 -36.847673 1.177686 2.221237 0
40964 114.428839 83.703 1.682 129.2800 -0.543 -0.014451 -4.940253 1.109626 2.276809 0
82849 45.930060 -40.018 1.754 91.2266 -0.542 -0.170507 -38.360941 1.047760 1.567156 0
103716 17.373721 11.669 1.623 100.3796 -0.542 0.020388 5.144614 1.080388 1.806484 0
73026 303.228385 -40.241 1.637 104.6702 -0.542 0.041136 10.914700 1.284770 1.874104 0
4869 207.136475 -34.255 1.792 112.7593 -0.542 -0.174040 -50.493133 1.092114 1.912770 0
7737 191.854197 24.919 1.129 93.5443 -0.542 -0.203053 -47.079431 1.087234 2.137365 0
70438 62.189039 -22.640 1.287 82.5462 -0.542 -0.198251 -39.559674 1.014276 1.722977 0
88693 334.381535 17.629 1.086 107.5077 -0.542 -0.125220 -34.308480 1.088683 2.524150 0
90042 49.987737 -25.390 2.043 124.5263 -0.542 0.059712 19.515282 1.208004 1.961181 0
105318 4.997698 23.630 1.948 128.6091 -0.542 -0.048504 -16.477861 1.234925 2.079936 0
11214 188.674484 -7.440 0.866 85.8991 -0.542 -0.017597 -3.683261 1.118238 2.384888 0
21740 122.979258 16.558 1.108 96.0304 -0.542 -0.189252 -45.282463 1.081681 2.223242 0
64176 306.583757 -66.427 1.214 86.5618 -0.542 0.020569 4.345184 1.017893 1.880440 0
12736 130.211461 13.133 1.561 125.1329 -0.542 -0.156722 -51.519813 1.055914 2.306083 0
27717 253.229354 41.489 1.987 139.9761 -0.542 -0.034067 -12.811529 1.084030 2.238620 0
102659 354.668170 -28.767 1.688 93.2659 -0.542 -0.188488 -43.546222 1.019224 1.639236 0
1950 172.199950 -25.724 1.633 94.2676 -0.542 -0.033128 -7.752274 1.103255 1.689772 0
22011 124.316715 38.434 1.347 114.7649 -0.542 -0.076998 -22.816457 1.113702 2.324879 0
91809 330.514122 5.397 1.162 100.8304 -0.542 -0.050225 -12.741877 1.062624 2.257618 0
73300 320.834446 -60.614 1.830 98.2219 -0.542 -0.106412 -26.160228 1.029974 1.645998 0
91451 322.936128 2.755 1.292 80.8061 -0.542 -0.159677 -31.058156 1.161076 1.682237 0
23129 112.457039 21.904 1.784 106.8374 -0.542 -0.166579 -45.298964 1.117054 1.816978 0
6776 208.084553 38.843 1.764 79.1922 -0.542 -0.135244 -25.676584 1.053536 1.355820 0
17056 227.444688 22.151 1.169 81.4373 -0.542 -0.204328 -40.115884 1.089226 1.815638 0
101453 35.212728 4.634 1.691 86.6761 -0.542 -0.233014 -49.301663 1.009703 1.521586 0
106438 9.943774 0.054 2.052 123.3133 -0.542 -0.093149 -30.087807 1.144012 1.937494 1
71342 53.953624 -11.290 0.911 106.4135 -0.542 -0.151454 -40.989942 1.230743 2.841642 0
27865 228.850884 52.758 0.848 66.6463 -0.542 -0.261687 -40.393658 1.043866 1.880159 0
16567 117.497317 6.696 1.940 109.4300 -0.542 -0.230047 -64.384303 1.047356 1.773681 0
300 176.622249 6.209 1.904 110.1106 -0.542 -0.202904 -57.211849 1.144659 1.803670 0
14675 208.346782 4.980 0.882 71.0364 -0.542 -0.277169 -46.187177 1.032783 1.943550 0
73157 308.181871 -33.890 1.151 84.5939 -0.542 -0.022644 -4.653263 1.121235 1.906483 0
18318 157.030172 60.891 2.011 108.1900 -0.542 -0.073591 -20.316583 1.249197 1.718770 1
24027 116.339222 26.199 1.427 83.1462 -0.542 -0.099239 -19.975331 1.210238 1.622178 0
35418 256.312582 55.307 1.293 84.8161 -0.542 -0.164497 -33.910399 1.092845 1.764823 0
3042 187.216102 -34.808 1.656 90.3327 -0.542 -0.058247 -12.950487 1.094002 1.606051 0
48760 276.043902 65.671 1.180 122.4823 -0.542 -0.098897 -31.686382 1.138018 2.712393 0
1538 167.768709 11.753 1.538 87.2802 -0.542 -0.281802 -60.123280 1.000221 1.623716 0
90376 1.491930 29.330 1.073 99.7465 -0.542 -0.255672 -64.026565 1.156420 2.361688 0
38150 111.283744 69.927 0.866 80.9398 -0.542 -0.099161 -19.325720 1.103123 2.245952 0
3899 145.490882 -2.723 1.513 98.7613 -0.542 -0.151167 -37.407735 1.055114 1.856014 0
10956 205.576016 1.560 0.988 86.1804 -0.542 -0.070933 -14.905190 1.111762 2.166635 0
1187 147.402295 -11.064 2.017 111.4858 -0.542 -0.035273 -10.094866 1.229481 1.768237 0
1092 149.036851 10.303 2.012 69.7231 -0.542 -0.176391 -28.742860 1.071121 1.107592 0
81390 18.903426 -30.330 0.942 91.4260 -0.542 0.014785 3.335090 1.145225 2.381257 0
8476 164.918989 -32.539 1.241 106.9129 -0.542 -0.174190 -47.408872 1.122554 2.287962 0
35941 261.643660 19.692 1.328 118.1117 -0.542 -0.033390 -10.241584 1.262199 2.415047 0
7530 199.341529 45.758 1.740 79.4267 -0.541 -0.157871 -30.078912 1.061090 1.370841 0
18141 116.566222 12.071 2.035 102.8740 -0.541 -0.186735 -48.527989 1.110731 1.623707 0
56079 284.768047 54.245 1.120 128.8563 -0.541 -0.046308 -15.768289 1.282600 2.960024 0
102352 355.232532 26.618 1.561 74.9628 -0.541 -0.141422 -25.138053 1.149583 1.381764 0
77691 58.490358 -24.306 1.744 92.2147 -0.541 -0.090986 -20.736351 1.212217 1.589420 0
88294 344.916076 -40.921 1.312 107.5700 -0.541 -0.128862 -35.330862 1.107833 2.217372 0
95240 320.716781 8.781 1.568 106.0260 -0.541 -0.201373 -54.262164 1.241479 1.948946 1
70259 66.682723 -2.052 1.287 93.2809 -0.541 -0.087216 -20.153261 1.084691 1.946925 0
10480 229.697560 3.660 1.644 92.3852 -0.541 -0.068024 -15.537699 1.058632 1.649578 0
66097 298.630754 -50.475 1.129 82.4838 -0.541 0.034018 6.781930 1.075529 1.884361 0
98924 19.250666 -31.081 1.585 69.3391 -0.541 -0.132512 -21.450047 1.002073 1.266264 0
73097 39.159964 35.650 0.931 95.0398 -0.541 -0.134315 -31.740379 1.382911 2.497251 0
460 188.852340 8.388 1.885 81.2216 -0.541 -0.137149 -26.841044 1.007154 1.338335 0
3277 213.964563 -24.884 1.802 95.9022 -0.541 -0.137656 -32.884310 1.110057 1.621506 0
49780 85.867755 -18.933 1.149 88.2627 -0.541 -0.163748 -35.408669 1.122664 1.990990 0
104584 20.169916 24.819 2.027 92.6457 -0.541 -0.076453 -17.522164 1.622807 1.465649 0
23807 115.108617 28.317 1.528 101.2625 -0.541 -0.304448 -77.633929 1.054934 1.891306 0
101204 28.364384 -22.498 1.712 76.2929 -0.541 -0.204453 -37.117106 1.091235 1.329449 0
24464 241.040334 35.521 1.314 97.3096 -0.541 -0.099576 -24.207085 1.077319 2.004017 0
10699 202.974916 50.844 1.968 142.6747 -0.541 0.002488 0.957440 1.248508 2.294400 0
1174 170.068436 6.139 1.587 85.1124 -0.541 -0.159770 -33.074038 1.028831 1.552622 0
62718 79.592390 -24.421 1.895 112.4313 -0.541 -0.071468 -20.662292 1.014096 1.847009 0
18420 233.240048 11.543 1.266 116.4010 -0.541 -0.098444 -29.671294 1.079183 2.456876 0
3478 180.750595 18.618 1.313 116.0671 -0.541 -0.130506 -39.199696 1.134248 2.390424 0
100376 359.906402 29.386 1.526 78.7379 -0.541 -0.025895 -4.882450 1.389103 1.471793 0
71906 317.279075 -49.956 1.285 107.3629 -0.541 -0.054581 -14.930333 1.092236 2.243406 0
104158 350.890849 15.920 1.581 85.4455 -0.541 0.003029 0.629968 1.171248 1.562426 0
71833 341.339295 -66.038 1.783 104.7500 -0.541 -0.226091 -60.043719 1.016999 1.782386 0
40001 93.977334 -46.016 1.515 129.2275 -0.541 -0.009071 -3.099291 1.068390 2.426624 0
11632 157.068418 -23.127 1.024 97.8399 -0.541 -0.237219 -58.045484 1.104705 2.396139 0
17667 215.616530 51.364 1.639 93.7124 -0.541 -0.154238 -35.838405 1.062005 1.676355 0
78720 356.303038 -61.728 2.009 134.5777 -0.541 0.029380 10.539327 1.150473 2.139078 0
13367 164.473651 -20.834 0.866 109.3122 -0.541 0.036858 10.302196 1.303001 3.034180 0
98455 341.645840 13.121 1.262 83.5556 -0.541 -0.105636 -21.388672 1.236213 1.767713 0
103975 328.452052 7.084 1.919 112.9000 -0.541 -0.089776 -26.085177 1.081727 1.841526 0
90313 323.642151 -42.661 2.005 100.6639 -0.541 0.056532 14.313423 1.053465 1.602139 0
10507 154.722129 -11.317 0.984 115.6494 -0.541 -0.108404 -32.420351 1.051206 2.915498 0
11239 212.034574 -30.055 1.274 130.0179 -0.541 -0.034055 -11.721601 1.260095 2.733195 0
102486 343.697158 -11.249 1.429 99.9289 -0.541 -0.150416 -37.750537 1.091276 1.947702 0
82392 42.960860 -0.227 1.059 95.1572 -0.541 -0.189873 -44.935937 1.094685 2.275378 0
13803 126.878901 7.877 1.483 84.2093 -0.541 -0.198706 -40.611010 1.140298 1.602715 0
90982 335.760777 17.538 1.144 110.2684 -0.541 -0.119319 -33.701528 1.068394 2.495529 0
9292 127.171471 -7.629 2.017 82.4268 -0.541 -0.298504 -59.461045 1.017774 1.307537 0
15916 194.121769 -36.004 0.933 93.0905 -0.541 -0.119980 -27.656331 1.313094 2.441166 0
556 185.544920 -11.276 1.859 99.6828 -0.541 -0.153953 -38.524002 1.147269 1.655265 0
103218 13.661396 -4.366 1.447 91.4524 -0.541 -0.002048 -0.462068 1.049584 1.767728 0
76105 37.496016 -53.782 1.716 108.6630 -0.541 -0.223804 -62.110554 1.123280 1.891111 0
57046 79.909187 -56.663 2.044 139.2148 -0.541 -0.052792 -19.723872 1.306512 2.191958 0
26438 109.795730 39.919 1.794 112.9635 -0.541 -0.231232 -67.231575 1.049802 1.915130 0
97089 324.900654 -1.540 1.440 82.9871 -0.541 -0.055344 -11.114412 1.208985 1.609522 0
35295 251.563876 63.697 1.435 95.7742 -0.541 -0.201164 -47.978776 1.014174 1.861862 0
36243 251.998407 62.115 1.080 128.7779 -0.541 -0.152051 -51.736745 1.030249 3.036183 0
51123 86.065892 -54.433 1.546 112.9261 -0.541 -0.128050 -37.216344 1.012647 2.094116 0
2806 142.796182 9.496 1.831 114.7331 -0.541 -0.148185 -43.896610 1.012315 1.921833 0
49375 272.737507 55.505 0.896 75.3558 -0.541 -0.179601 -32.125503 1.021762 2.038667 0
10850 161.025772 -4.831 0.917 90.3314 -0.541 -0.222013 -49.361227 1.071095 2.400169 0
41912 259.706737 78.109 1.300 77.2456 -0.541 -0.146453 -26.986529 1.006342 1.601699 0
100906 14.601869 2.750 1.321 118.8255 -0.541 -0.054148 -16.729128 1.090324 2.438468 0
98870 43.180968 -4.960 1.890 93.5666 -0.541 -0.175879 -40.790545 1.023144 1.539079 0
104634 0.915879 4.815 1.537 86.3491 -0.541 -0.183483 -38.646152 1.043968 1.606805 0
77694 318.426589 -34.739 1.129 88.3739 -0.541 -0.028980 -6.276009 1.240425 2.019248 0
13190 208.395145 42.274 1.437 68.0324 -0.540 -0.140575 -22.241672 1.005693 1.321278 0
9135 211.318964 18.269 1.231 103.7356 -0.540 -0.119572 -31.386409 1.223152 2.231363 0
33202 122.411241 70.076 1.114 85.8422 -0.540 -0.138342 -28.933030 1.022374 1.978801 0
62291 70.310040 -56.207 1.546 103.4990 -0.540 -0.156326 -40.921898 1.078539 1.919393 0
3989 219.263076 11.788 1.727 91.2877 -0.540 -0.155742 -35.067179 1.171398 1.582560 0
87728 46.734137 -15.892 1.580 78.1708 -0.540 -0.191508 -35.796463 1.004848 1.430290 0
98688 329.164667 -8.657 1.474 103.8927 -0.540 -0.136295 -35.841287 1.113607 1.984817 0
17264 120.885586 31.544 2.039 91.5209 -0.540 -0.251540 -56.810924 1.095244 1.443055 1
4540 159.276161 -35.287 1.682 95.2066 -0.540 -0.174730 -41.377824 1.363556 1.676601 0
3771 163.929111 -5.524 1.210 112.0554 -0.540 -0.212358 -61.148778 1.005283 2.439709 0
8010 150.597423 12.000 1.191 83.6505 -0.540 -0.142834 -28.959660 1.000360 1.840564 0
67486 52.657044 -52.482 0.963 101.9722 -0.540 -0.152191 -39.135252 1.000389 2.612090 0
6203 190.162671 25.978 1.170 69.0465 -0.540 -0.163407 -26.317214 1.067448 1.537872 0
67626 299.169185 -56.330 1.572 92.7629 -0.540 -0.028146 -6.460532 1.053792 1.702243 0
358 191.432313 -13.960 1.965 125.3760 -0.540 -0.168904 -55.654126 1.108293 2.017607 0
201 178.574743 7.729 1.993 132.4320 -0.540 -0.037268 -13.113896 1.236020 2.114621 0
89250 313.083861 -14.431 1.656 90.0913 -0.540 -0.056908 -12.612351 1.116974 1.601390 0
36262 112.128744 70.460 1.374 72.6432 -0.540 -0.122655 -20.995084 1.038429 1.452194 0
96765 43.636512 -24.044 2.080 150.7022 -0.540 -0.100769 -41.406815 1.045642 2.350453 0
78721 5.728078 43.652 0.960 72.2993 -0.540 -0.002788 -0.474570 1.174083 1.857053 0
14476 223.856590 28.029 1.348 95.0665 -0.540 -0.263589 -62.310253 1.020465 1.924373 0
105336 22.374054 -8.601 1.885 94.1163 -0.540 -0.091272 -21.317388 1.085265 1.550706 0
23202 245.607293 7.785 1.376 79.1950 -0.540 -0.058159 -11.042213 1.230916 1.581567 0
62981 48.592735 -66.123 0.936 88.1507 -0.540 -0.180429 -38.956349 1.102539 2.307443 0
796 201.532154 16.654 2.013 121.1400 -0.540 -0.075016 -23.719083 1.015762 1.923710 0
19158 196.311373 43.871 0.930 80.3579 -0.540 -0.293242 -56.657876 1.044006 2.113836 0
59545 80.625416 -17.320 1.647 103.0681 -0.540 0.008303 2.162560 1.402779 1.838329 0
10348 136.557778 39.570 1.966 122.3520 -0.540 -0.057635 -18.442450 1.204137 1.968389 0
3024 142.770527 -18.608 1.842 126.7156 -0.539 -0.002166 -0.722891 1.293338 2.115241 0
865 173.900534 8.156 1.600 79.8874 -0.539 -0.111713 -21.432674 1.011282 1.450326 0
93560 7.703184 27.869 1.183 79.1048 -0.539 -0.126573 -23.998608 1.045271 1.749320 0
20827 115.872467 15.655 1.681 74.5575 -0.539 -0.189167 -33.406773 1.094034 1.313337 0
54687 79.789622 -49.600 1.376 82.6328 -0.539 -0.159144 -31.796094 1.123541 1.650599 0
51013 276.516312 41.014 1.005 91.4213 -0.539 -0.103154 -23.267190 1.433183 2.270481 0
17089 122.460129 33.725 1.959 142.7285 -0.539 -0.086163 -33.169168 1.093099 2.301083 0
15235 181.026107 28.153 0.851 90.3059 -0.539 -0.073997 -16.446458 1.025640 2.539246 0
95878 326.249959 -16.071 1.481 90.1574 -0.539 -0.139700 -30.988403 1.100823 1.717550 0
71886 32.191197 -44.113 0.880 103.2936 -0.539 -0.070649 -18.449961 1.134322 2.831968 0
43652 267.014925 46.331 1.559 85.9930 -0.539 -0.103656 -21.724445 1.074138 1.586263 0
4991 174.742775 3.539 1.108 124.4886 -0.539 -0.107442 -35.101677 1.176980 2.882199 0
16380 242.667422 5.085 2.016 111.8455 -0.539 -0.194214 -55.798425 1.044148 1.774418 0
1313 161.928202 22.127 1.850 95.7486 -0.539 -0.193094 -46.039210 1.089679 1.594771 0
79853 335.772015 -56.044 1.737 128.0276 -0.539 -0.184456 -62.324116 1.053744 2.211890 0
20833 159.041657 44.531 0.838 72.7589 -0.539 -0.022543 -3.866115 1.274119 2.071496 0
67035 71.924989 -24.124 1.342 105.6124 -0.539 -0.176851 -47.431310 1.096914 2.144729 0
15158 238.877125 17.285 2.084 124.2398 -0.539 -0.106087 -34.575936 1.044659 1.935710 0
3191 163.348503 37.273 1.838 130.9054 -0.539 -0.161175 -55.930383 1.081097 2.187904 0
413 201.115190 4.186 2.043 114.3570 -0.539 -0.120604 -35.585932 1.061180 1.801295 0
17950 130.452788 6.986 1.126 92.4313 -0.539 -0.217180 -49.636658 1.105183 2.114829 0
104419 342.955691 -12.285 1.631 122.5387 -0.539 -0.065929 -21.135138 1.051017 2.198370 0
25402 193.864037 60.561 0.852 105.6442 -0.539 -0.069440 -18.630589 1.222685 2.967941 0
102987 28.578439 18.424 1.891 92.8855 -0.539 -0.147383 -33.883241 1.004774 1.527379 0
14123 125.002606 28.708 2.081 108.0143 -0.539 -0.115888 -31.931166 1.240701 1.684390 0
1979 159.020021 -16.565 1.574 100.0897 -0.539 -0.063758 -16.032476 1.394776 1.835664 0
858 176.128295 14.148 1.717 63.7928 -0.539 -0.252523 -36.985107 1.015669 1.109783 0
6760 152.995845 42.286 1.952 117.1991 -0.539 -0.017034 -5.176319 1.089626 1.892943 0
31497 198.426695 78.978 1.481 102.8277 -0.539 -0.045458 -11.807196 1.073095 1.958514 0
100118 352.379287 25.829 1.446 85.9114 -0.539 -0.029212 -6.115407 1.312292 1.661471 0
105267 340.839054 19.791 2.011 125.6417 -0.539 -0.194626 -64.292570 1.218617 1.996337 0
63800 291.085626 60.327 1.697 107.3864 -0.539 -0.100812 -27.583648 1.121718 1.881188 0
4110 207.284516 -32.395 1.782 103.3277 -0.539 -0.173465 -45.318210 1.084120 1.758310 0
100653 15.098283 -24.334 1.539 119.7867 -0.539 -0.131575 -41.045190 1.107288 2.227573 0
38335 237.527159 74.332 0.861 57.9060 -0.539 -0.173349 -22.604228 1.083218 1.614469 0
5869 133.170282 20.414 2.013 117.1088 -0.539 -0.153721 -46.670335 1.078639 1.859526 0
89105 18.250697 0.862 0.919 106.9060 -0.539 -0.138969 -37.820008 1.149703 2.836866 0
6542 137.917235 12.466 1.566 100.0224 -0.539 0.020721 5.206175 1.058675 1.840203 0
16120 201.933954 38.403 1.066 104.8739 -0.539 -0.147360 -39.190569 1.115241 2.495385 0
104381 333.967506 -15.656 1.876 122.8023 -0.539 -0.083836 -26.945112 1.090812 2.028903 0
101727 27.346756 3.041 1.507 94.0842 -0.539 -0.166115 -38.781938 1.057132 1.772413 0
45651 270.041229 58.348 1.015 104.5222 -0.539 -0.142393 -37.717213 1.035792 2.576768 0
106302 8.619671 6.612 1.982 97.2041 -0.539 -0.170912 -41.494914 1.155344 1.556976 1
105424 19.133849 -8.261 1.947 94.6629 -0.539 -0.102010 -23.991459 1.197536 1.531482 0
15150 153.052886 26.468 0.907 74.0501 -0.539 -0.249335 -43.673149 1.110625 1.983859 0
104773 353.269675 21.068 1.842 87.4049 -0.539 -0.207345 -44.313607 1.159759 1.459107 0
24254 245.104357 8.606 1.160 99.1000 -0.539 -0.177851 -44.191997 1.015670 2.221360 0
89804 21.285853 -6.938 0.993 88.9414 -0.539 -0.067306 -14.688634 1.056691 2.227673 0
5543 142.880487 29.416 1.810 94.4788 -0.539 -0.265145 -62.213513 1.206136 1.593414 0
3396 153.036194 -29.266 1.789 128.8252 -0.539 -0.039171 -13.334286 1.099661 2.187736 0
1198 194.300339 29.159 2.037 101.4818 -0.539 -0.096949 -24.786061 1.303671 1.600887 1
21246 200.698333 63.820 1.676 99.9742 -0.538 -0.174079 -43.713039 1.152918 1.764288 0
48368 270.956009 29.328 1.804 88.6408 -0.538 -0.126745 -27.548108 1.259427 1.497846 0
106222 359.802620 5.948 1.906 117.6940 -0.538 -0.133979 -40.920707 1.254322 1.927188 0
29620 250.597175 19.768 0.952 89.5090 -0.538 -0.192001 -42.222472 1.144564 2.313675 0
27326 128.312503 66.417 1.856 121.2064 -0.538 -0.159410 -50.436635 1.100561 2.014947 0
48361 87.268345 -42.444 1.061 78.8847 -0.538 -0.282786 -53.437882 1.039840 1.882748 0
68184 71.493331 -2.869 1.366 106.9275 -0.538 -0.097502 -26.541157 1.073370 2.146178 0
71044 66.990001 -3.655 1.497 105.3667 -0.538 -0.110249 -29.486079 1.160189 1.993579 0
1648 213.449913 -13.656 1.985 103.5202 -0.538 0.005000 1.309098 1.118123 1.656739 0
100874 357.594654 -21.722 1.451 107.2001 -0.538 -0.180176 -49.196038 1.059587 2.068946 0
104425 32.012770 5.907 2.056 115.4258 -0.538 -0.068205 -20.350673 1.068918 1.811687 0
574 166.200490 -8.225 1.817 105.5054 -0.538 -0.141798 -37.983919 1.059090 1.775216 0
33860 106.494154 66.672 1.944 88.5639 -0.538 -0.067444 -14.643713 1.175719 1.434028 0
96420 31.730142 -1.552 1.396 112.5869 -0.538 -0.100941 -29.231658 1.027347 2.227451 0
15800 128.138604 10.514 1.323 78.2487 -0.538 -0.090730 -16.979402 1.243219 1.603409 0
93595 49.951859 -3.030 1.965 113.9854 -0.538 -0.266118 -78.215670 1.015082 1.834265 0
7023 135.164442 25.862 2.062 118.9829 -0.538 0.009043 2.798331 1.070017 1.864360 0
1898 217.143514 1.194 1.933 141.5372 -0.538 -0.087949 -33.517879 1.037699 2.299171 0
18836 127.746503 12.511 1.132 74.1013 -0.538 -0.110823 -19.427638 1.023981 1.689001 0
91310 333.797283 -39.003 1.560 87.7840 -0.538 -0.176321 -37.879422 1.094327 1.618768 0
97401 24.975257 -21.904 1.401 79.3601 -0.538 -0.153057 -29.132465 1.248746 1.566624 0
47635 276.230504 71.070 1.082 72.2495 -0.538 -0.174619 -29.695596 1.104560 1.700535 0
68906 299.446260 -50.198 1.638 98.1395 -0.538 -0.055253 -13.569713 1.039099 1.756523 0
94534 9.489131 44.347 1.680 59.9929 -0.538 0.149172 20.295888 1.994078 1.057403 0
61919 72.792792 -1.499 0.838 89.0218 -0.538 -0.018969 -4.144262 1.433866 2.534445 1
55497 82.492483 -26.999 1.627 93.0616 -0.538 -0.277889 -64.031962 1.109234 1.672324 0
7355 159.026362 -31.244 1.335 105.3735 -0.538 -0.104279 -27.891781 1.108036 2.146547 0
81086 334.377784 -39.690 1.107 76.7563 -0.538 -0.151066 -27.625080 1.039010 1.777798 0
9138 226.587413 13.440 1.602 105.2430 -0.538 -0.124525 -33.257522 1.005494 1.908970 0
25666 206.306002 72.622 1.754 83.6411 -0.538 -0.128053 -25.959381 1.023887 1.436731 0
35791 241.355011 73.897 1.436 74.1600 -0.538 -0.201156 -35.296846 1.017001 1.440745 0
100001 338.535565 -14.448 1.382 84.0915 -0.538 -0.023704 -4.836386 1.214895 1.674984 0
88881 1.799479 34.569 1.139 65.5952 -0.538 -0.198411 -30.047782 1.046930 1.488975 0
12654 206.695777 28.566 1.060 80.6426 -0.538 -0.168133 -32.623403 1.042770 1.927087 0
102622 5.889722 -10.944 1.375 110.9660 -0.538 -0.094105 -26.781863 1.049568 2.217096 0
30380 235.548953 67.900 1.381 83.6410 -0.538 -0.267189 -54.165432 1.084328 1.666599 0
60009 76.538604 -39.634 1.440 86.3595 -0.538 -0.215474 -45.390645 1.085430 1.674716 0
13355 141.269978 32.091 1.305 80.0061 -0.538 0.005836 1.121606 1.095151 1.654468 0
88013 22.056239 38.373 1.291 118.1045 -0.538 -0.200789 -61.582835 1.093445 2.460722 0
1676 162.291569 -15.328 1.605 100.2484 -0.538 -0.201998 -50.890764 1.168940 1.816546 0
