# 12629 voids from default
# VoidID RA(deg) Dec(deg) redshift R_eff(Mpc/h) delta_min delta_avg lambda_v DensRatio Theta_eff(deg) EdgeFlag
82703 337.149158 -58.007 2.040 118.6033 -0.725 -0.186981 -57.638634 1.829482 1.869602 1
41304 265.975602 50.051 1.725 157.8967 -0.725 -0.277444 -120.565429 1.421989 2.739216 0
3180 200.475207 32.747 1.739 192.3972 -0.725 -0.198345 -109.259564 1.475984 3.321477 1
104563 25.007442 -0.963 1.731 186.5631 -0.725 -0.253970 -134.825717 1.359143 3.229370 0
984 155.896197 -8.421 1.814 172.2208 -0.725 -0.179922 -86.773438 1.609027 2.900347 0
71153 334.370237 -62.338 1.253 152.7514 -0.725 -0.176704 -73.795367 1.451405 3.247354 0
73668 43.706412 -55.249 1.812 149.9671 -0.725 -0.246418 -100.662379 1.497179 2.527194 0
73574 5.331611 -58.130 1.223 152.6394 -0.725 -0.142899 -59.625115 1.397013 3.299291 0
24894 245.467413 23.757 1.356 176.2210 -0.725 -0.223385 -110.744848 1.187873 3.554200 0
8622 207.537505 33.853 1.408 145.2399 -0.724 -0.284683 -111.908845 1.216201 2.857837 0
101244 342.163239 -10.089 1.363 183.3124 -0.724 -0.183809 -95.542619 1.475809 3.684902 0
83303 19.044204 32.046 0.997 146.0046 -0.724 -0.255376 -101.022869 1.217943 3.645497 1
101348 37.713315 3.860 1.824 180.3773 -0.724 -0.233961 -119.278303 1.398280 3.028247 1
99703 34.633961 -21.397 1.702 177.2486 -0.724 -0.190013 -94.860075 1.536329 3.099124 1
40480 250.561525 71.193 0.856 132.2937 -0.724 -0.156703 -55.071095 1.373741 3.703121 1
18546 128.278840 28.458 1.372 151.9032 -0.724 -0.245618 -101.892015 1.766120 3.040039 0
79435 33.748780 -20.970 0.880 140.4446 -0.724 -0.222017 -83.828681 1.392103 3.852339 1
61374 74.047826 -17.184 0.942 132.3699 -0.724 -0.151737 -53.362891 1.472635 3.447610 1
62220 309.271676 -68.237 1.029 135.8902 -0.723 -0.178655 -64.839786 1.492363 3.316024 1
100688 33.430867 -12.029 1.700 130.7128 -0.723 -0.282114 -97.725296 1.443631 2.287127 0
91624 311.082673 -4.438 1.760 186.0292 -0.723 -0.238023 -125.926294 1.304968 3.189193 1
9002 204.513256 43.023 1.661 137.4457 -0.723 -0.240232 -88.386803 1.409766 2.438917 0
101285 2.480859 4.902 1.244 133.8450 -0.723 -0.316689 -112.863896 1.489926 2.858563 1
82367 15.276324 24.322 0.864 143.5195 -0.723 -0.254822 -98.748257 1.027152 3.991880 1
3867 149.390050 -4.282 1.434 135.4904 -0.723 -0.258168 -93.366769 1.451349 2.634872 1
18239 143.647036 39.191 1.169 172.4399 -0.723 -0.262644 -126.862431 1.500339 3.844711 0
16238 229.524827 38.647 1.729 204.3467 -0.723 -0.199498 -118.135177 1.382423 3.540352 0
25524 112.115339 23.550 1.227 144.9222 -0.723 -0.144595 -56.690957 1.839831 3.124897 0
72036 35.974871 -51.421 1.154 193.9916 -0.723 -0.223615 -124.405503 1.634271 4.363154 0
1072 168.595629 27.688 1.950 153.5577 -0.722 -0.180843 -76.002603 1.510794 2.482137 1
84534 343.092826 29.309 0.945 138.3165 -0.722 -0.149717 -55.503429 1.696060 3.595388 1
713 193.682757 -15.682 1.853 156.8621 -0.722 -0.128852 -55.553799 1.884291 2.609516 1
1186 167.935377 -27.152 1.808 186.1058 -0.722 -0.212619 -112.541570 1.237119 3.140956 1
10110 154.229230 19.566 1.114 171.2909 -0.722 -0.159287 -76.324090 1.551941 3.950442 0
5251 146.237009 -11.488 1.491 211.0216 -0.722 -0.256156 -157.651199 1.460810 4.002622 0
65353 63.400528 -62.520 1.726 170.4980 -0.722 -0.276465 -131.735458 1.381660 2.956451 0
96587 346.385004 -8.609 1.123 169.9428 -0.722 -0.239647 -113.745966 1.462880 3.895594 0
68898 50.204991 -66.280 2.054 133.8054 -0.722 -0.182120 -64.882283 1.585612 2.101206 1
101947 31.559290 -12.724 1.638 156.2144 -0.722 -0.245793 -105.446982 1.383534 2.795973 0
20663 131.237663 46.691 1.545 168.7210 -0.722 -0.250447 -117.847171 1.657645 3.129997 0
65547 37.093827 -71.868 1.272 164.8434 -0.722 -0.181263 -82.946120 1.448362 3.468364 1
8332 212.350544 21.687 1.336 159.4718 -0.722 -0.197964 -87.057459 1.280640 3.247189 0
12579 204.306631 -7.051 0.911 160.8403 -0.722 -0.247185 -109.823816 1.635250 4.296315 0
19221 135.963469 44.056 1.394 164.6777 -0.722 -0.235251 -107.520982 1.436883 3.260839 0
11088 205.691859 41.066 1.479 132.0316 -0.722 -0.173912 -60.973795 1.347960 2.517342 0
7311 218.286036 18.321 1.560 165.2385 -0.722 -0.231840 -106.395187 1.496304 3.046385 0
26648 145.815961 60.127 0.897 150.2062 -0.722 -0.136773 -55.978929 1.382608 4.060017 1
105091 351.112897 -27.858 1.847 213.1568 -0.722 -0.191964 -119.579858 1.340908 3.553134 0
104620 359.574379 26.645 1.737 156.1688 -0.721 -0.164886 -70.712773 1.724037 2.697689 1
91892 9.402817 -7.615 0.932 157.2332 -0.721 -0.218760 -94.584932 1.643190 4.128372 1
106020 344.958830 7.130 1.778 182.2309 -0.721 -0.157054 -81.057782 1.507285 3.105645 1
88395 31.360203 -35.816 1.436 164.2047 -0.721 -0.293483 -133.673621 1.536665 3.190176 0
82514 357.320646 -32.836 0.874 148.1368 -0.721 -0.225609 -90.813926 1.373431 4.081939 1
63517 72.992066 -40.856 1.295 134.2174 -0.721 -0.298539 -106.750902 1.467883 2.790393 0
94810 22.984562 -29.756 1.390 169.7902 -0.721 -0.229265 -108.701004 1.112534 3.368296 0
27044 248.264634 41.290 1.575 154.4115 -0.721 -0.285509 -120.791150 1.387322 2.829844 0
21008 144.312027 37.006 0.861 124.7168 -0.721 -0.179318 -58.713074 1.590527 3.478298 1
10195 173.960614 44.528 1.408 151.2135 -0.721 -0.230032 -94.906718 1.425657 2.974845 0
89977 17.309725 26.081 1.109 188.6303 -0.721 -0.267308 -143.795603 1.349101 4.364420 0
103445 341.061087 -7.337 1.528 153.3245 -0.721 -0.220565 -92.527565 1.475346 2.863519 0
84852 325.244377 -38.875 1.491 149.1516 -0.720 -0.129931 -52.731199 1.663830 2.829428 0
2863 197.985387 25.105 1.482 170.2363 -0.720 -0.288519 -137.225987 1.110665 3.240887 0
8240 137.616333 -13.944 1.600 163.1998 -0.720 -0.208062 -94.070895 1.333068 2.963108 1
101106 356.080011 33.367 1.584 125.0722 -0.720 -0.177241 -58.231426 1.403828 2.284323 1
82931 13.973828 24.494 0.886 124.3199 -0.720 -0.298839 -97.473368 1.017016 3.391717 0
16606 124.258990 6.372 1.479 119.4614 -0.720 -0.297039 -92.360577 1.511651 2.278049 0
83685 28.371938 -37.830 1.210 152.4193 -0.720 -0.251557 -104.781514 1.238959 3.317470 0
1539 152.616178 2.549 1.651 180.2006 -0.720 -0.201994 -102.860010 1.389126 3.208967 1
9639 159.569424 47.550 1.755 221.5564 -0.720 -0.204532 -133.457573 1.564377 3.804715 1
102288 4.554641 -27.430 1.545 129.6685 -0.720 -0.315798 -108.345361 1.470676 2.405650 0
3155 205.512729 -28.019 1.691 146.2191 -0.720 -0.260125 -103.083027 1.118568 2.566689 1
25687 120.107203 28.699 0.904 161.3474 -0.719 -0.189332 -84.438149 1.526015 4.335283 1
8572 151.977339 39.186 1.650 132.7763 -0.719 -0.135869 -47.958386 1.709691 2.365917 0
94972 23.836861 -31.904 1.414 178.7631 -0.719 -0.186623 -94.123654 1.105763 3.508559 0
12749 139.784248 -2.065 1.158 135.2929 -0.719 -0.210370 -75.947513 1.169376 3.035544 0
15201 160.453436 24.854 0.898 154.5401 -0.719 -0.215822 -91.399935 1.238485 4.172147 1
74266 49.420103 -27.778 1.107 157.0112 -0.719 -0.216914 -93.627605 1.432186 3.637421 0
74344 355.789398 -57.085 1.236 180.5905 -0.719 -0.279224 -142.556296 1.214304 3.873451 0
21423 201.694603 61.579 1.532 142.3420 -0.719 -0.230147 -88.309049 1.304258 2.653941 0
2634 184.927049 15.059 1.343 196.4779 -0.719 -0.247544 -139.839177 1.435090 3.986355 0
75293 11.659696 -62.645 1.607 155.1969 -0.719 -0.263908 -112.334165 1.387422 2.809823 0
3367 156.858671 16.663 1.385 151.7879 -0.719 -0.303763 -125.898333 1.293278 3.018223 0
102966 337.838502 -29.793 1.823 152.6987 -0.718 -0.254574 -106.271351 1.366411 2.564964 1
15196 239.692897 9.394 1.896 189.3462 -0.718 -0.169813 -91.765405 1.518572 3.108813 0
104771 357.489401 -13.219 1.558 128.7456 -0.718 -0.257275 -87.513794 1.253603 2.376286 0
39914 254.001677 74.512 1.179 159.7967 -0.718 -0.194306 -85.657781 1.446178 3.542232 0
83841 26.060156 -50.031 1.589 121.2091 -0.718 -0.348816 -110.366652 1.309574 2.209544 0
73632 344.412690 -48.878 0.880 113.1381 -0.718 -0.374634 -109.128533 1.351237 3.102668 1
2464 146.066383 -7.349 1.721 182.6200 -0.718 -0.184657 -95.548550 1.366217 3.172404 1
5224 207.731296 22.217 1.413 123.1367 -0.718 -0.332083 -107.081004 1.752678 2.417488 0
9521 179.963545 -1.510 0.921 135.3894 -0.717 -0.173112 -62.550137 1.385752 3.587723 0
92562 4.460890 37.196 1.296 121.5000 -0.717 -0.355557 -112.823771 1.308523 2.524290 1
2452 196.923146 -3.651 1.311 189.4145 -0.717 -0.261269 -141.248506 1.304577 3.906620 0
4208 203.857587 6.167 1.312 135.5833 -0.717 -0.173634 -62.846836 1.512565 2.793847 0
7905 136.198602 -5.512 1.624 185.3936 -0.717 -0.242092 -127.554144 1.189630 3.335420 0
40346 259.824122 68.523 1.116 141.3995 -0.717 -0.150427 -57.261568 1.496115 3.256384 0
2225 149.258117 -3.588 1.673 161.1113 -0.717 -0.248837 -110.781162 1.362063 2.846194 0
73021 346.950653 -65.137 1.689 160.0465 -0.717 -0.212876 -94.020451 1.452899 2.811467 0
4541 179.429616 11.224 1.104 121.0122 -0.717 -0.152828 -48.261320 1.451604 2.807563 0
89680 342.784884 -9.087 0.919 170.5657 -0.717 -0.236450 -112.721978 1.442692 4.525552 0
106751 9.821605 3.352 1.774 155.6158 -0.717 -0.204332 -87.256933 1.493095 2.655366 0
85997 356.804052 -27.948 0.959 146.2657 -0.716 -0.236942 -93.931860 1.215086 3.759928 0
13921 204.349051 45.094 1.307 136.9886 -0.716 -0.257504 -94.363780 1.306146 2.830214 0
62117 319.360981 -73.699 1.032 117.4503 -0.716 -0.263507 -80.281788 1.207247 2.859888 1
4376 220.318585 -20.011 1.849 167.8255 -0.716 -0.256805 -120.069811 1.019260 2.796050 0
58259 281.974301 47.693 1.236 142.0543 -0.716 -0.260874 -99.856430 1.396171 3.047424 1
3996 215.333784 2.201 1.574 154.7693 -0.716 -0.271855 -115.334337 1.629286 2.838555 0
21103 119.106077 6.487 1.434 179.8736 -0.716 -0.279572 -142.054593 1.458784 3.498515 1
13379 178.756788 48.787 1.293 161.7131 -0.716 -0.213199 -95.340952 1.492824 3.365071 0
97066 323.644145 -19.597 1.661 153.4298 -0.716 -0.240572 -101.003404 1.271397 2.722526 0
20788 229.598402 39.073 1.310 151.6771 -0.716 -0.323290 -133.873948 1.399971 3.129603 0
77178 53.566982 -28.820 1.439 112.2584 -0.716 -0.358083 -103.334755 1.113046 2.178111 0
102629 12.219011 -18.346 1.457 156.5072 -0.715 -0.227383 -97.768734 1.404023 3.012211 0
94723 3.235164 34.851 1.290 132.4128 -0.715 -0.231502 -81.446177 1.283266 2.760174 1
47159 87.848997 -34.814 1.648 184.7686 -0.715 -0.231212 -121.328986 1.527074 3.294293 0
20776 161.861337 58.068 1.310 179.3307 -0.715 -0.229626 -116.253498 1.146328 3.700010 0
7445 162.284150 31.771 1.333 151.2945 -0.715 -0.238544 -98.481714 1.528560 3.085487 0
18475 206.792200 42.679 1.050 144.3525 -0.715 -0.120640 -47.075998 1.333553 3.471595 0
18393 223.685474 28.267 1.115 198.9665 -0.715 -0.238949 -137.037927 1.264789 4.585434 0
1209 173.586574 21.325 1.664 161.7485 -0.715 -0.265421 -118.725502 1.158189 2.867268 0
29951 114.961480 45.123 0.908 190.2390 -0.715 -0.239052 -129.912705 1.283860 5.091891 1
25788 183.594693 74.474 2.042 159.5573 -0.715 -0.260870 -114.795409 1.241509 2.513906 1
16746 204.151683 38.153 1.030 158.7147 -0.715 -0.195412 -85.446089 1.331941 3.871506 0
97383 321.151866 -18.913 1.718 179.9758 -0.715 -0.137173 -69.746940 1.403754 3.129387 0
75660 45.444899 -37.207 1.189 163.8780 -0.715 -0.278247 -126.431525 1.301456 3.609985 0
992 173.933277 1.969 1.593 165.6140 -0.715 -0.230049 -105.861032 1.387649 3.014411 0
81412 320.737285 -17.177 1.080 144.0926 -0.715 -0.203300 -79.160415 1.659432 3.395741 1
25381 112.795338 38.989 1.721 172.2584 -0.715 -0.227818 -109.901994 1.348040 2.992911 1
85441 35.149536 -14.020 1.039 148.1547 -0.715 -0.314342 -126.549509 1.503392 3.590118 0
93773 349.045161 0.428 1.015 139.8263 -0.714 -0.140341 -52.709886 1.526033 3.446692 1
91735 341.890065 -40.534 1.455 134.5871 -0.714 -0.289244 -103.769235 1.475748 2.592942 0
5120 135.404787 14.033 2.012 200.3223 -0.714 -0.252535 -146.014494 1.560059 3.181782 0
3811 169.532387 -14.999 1.248 197.8903 -0.714 -0.150147 -85.551153 1.607386 4.217937 0
82894 316.168320 -26.031 1.297 146.6394 -0.714 -0.216361 -86.036072 1.068599 3.046258 1
14328 124.671954 -4.245 1.710 142.0937 -0.714 -0.290215 -111.124582 1.139415 2.477420 0
2575 201.013440 -35.867 1.987 139.6310 -0.714 -0.176015 -65.997534 1.555815 2.233440 1
3413 183.971081 31.037 1.531 171.1934 -0.714 -0.295452 -141.472506 1.223877 3.193246 0
72695 30.959440 -62.068 1.609 160.2832 -0.714 -0.217660 -96.303834 1.476287 2.899488 0
71088 65.746190 -19.852 1.316 166.6028 -0.714 -0.294984 -136.715326 1.572950 3.426326 1
6642 223.507030 19.546 1.848 203.7192 -0.713 -0.187680 -110.727969 1.506051 3.395108 0
23241 212.903306 54.309 1.071 173.8402 -0.713 -0.217800 -106.227701 1.314812 4.121454 0
83724 355.670417 -50.164 1.349 171.5611 -0.713 -0.268118 -128.714965 1.349943 3.471888 0
96178 354.729501 -44.139 1.735 153.6016 -0.713 -0.145808 -61.299587 1.439133 2.655218 0
7794 162.257477 9.858 1.071 168.2212 -0.713 -0.207830 -97.446210 1.317215 3.990025 0
91205 13.320816 -11.390 0.983 145.7947 -0.713 -0.237574 -93.818628 1.541620 3.680033 1
34574 239.718552 73.600 1.601 180.1091 -0.713 -0.206917 -105.302623 1.362057 3.268114 0
22107 225.434719 50.939 1.420 146.6962 -0.713 -0.247190 -98.340817 1.127150 2.870793 0
41071 239.751160 80.520 1.104 135.3452 -0.713 -0.227322 -82.105634 1.499169 3.140755 1
3333 192.344362 25.992 1.450 135.1340 -0.713 -0.309458 -111.562673 1.244214 2.609674 0
105257 343.401897 -18.859 1.730 143.4098 -0.713 -0.282956 -109.550236 1.463465 2.483826 0
70379 70.543969 -21.493 1.815 154.8449 -0.713 -0.164756 -69.938617 1.459034 2.607527 0
102986 338.329110 20.454 1.617 140.2040 -0.713 -0.212325 -80.004472 1.394178 2.528998 0
86682 326.600636 -31.671 1.342 137.2194 -0.712 -0.117144 -43.014877 1.653877 2.785394 0
11216 146.143148 44.701 1.798 145.3467 -0.712 -0.239956 -94.409786 1.183120 2.460412 0
2400 186.491589 29.959 1.596 135.7609 -0.712 -0.279767 -101.420782 1.217807 2.468199 0
96780 330.834737 -8.155 1.306 148.5281 -0.712 -0.255365 -103.117542 1.275462 3.070921 0
33550 261.854150 20.306 1.910 157.7328 -0.712 -0.284078 -123.294453 1.126249 2.579082 1
13282 221.994869 36.636 1.599 138.0797 -0.712 -0.251247 -92.951636 1.019460 2.507789 0
82796 11.562819 -33.603 0.924 146.7884 -0.712 -0.239966 -95.538721 1.385661 3.878696 1
1168 195.526974 -12.797 1.695 203.7905 -0.712 -0.202527 -119.537107 1.551114 3.571839 0
67692 313.315404 -66.111 1.340 175.2826 -0.712 -0.203803 -100.391398 1.691604 3.562305 0
4308 163.635982 45.108 2.025 160.3974 -0.712 -0.154376 -68.362266 1.831896 2.538841 0
14311 216.477533 43.650 1.578 166.3522 -0.712 -0.253893 -117.458745 1.354734 3.046156 0
102192 13.723946 19.786 1.489 180.8000 -0.712 -0.241187 -123.308250 1.273061 3.432719 0
61497 76.042752 -48.408 1.683 195.8047 -0.712 -0.177081 -99.622801 1.285661 3.447179 0
883 194.916856 8.986 1.690 149.4324 -0.712 -0.191594 -77.931976 1.330187 2.624305 0
20318 191.855986 50.263 0.940 136.0188 -0.712 -0.245861 -89.332360 1.551824 3.547637 0
82830 334.490330 -14.127 0.879 97.8078 -0.712 -0.250279 -61.216973 1.461672 2.684429 1
705 174.777043 -27.292 1.954 151.4878 -0.711 -0.206746 -85.485285 1.763406 2.445333 0
86774 4.500239 39.353 1.143 118.5317 -0.711 -0.246423 -75.907055 1.566975 2.683987 0
18718 123.105092 -2.692 1.253 134.5648 -0.711 -0.255108 -91.504555 1.517323 2.860242 1
1243 187.361584 25.242 1.755 185.5140 -0.711 -0.175112 -92.335415 1.403771 3.185861 0
1556 175.726822 -6.779 1.379 149.1110 -0.711 -0.193480 -78.495966 1.296577 2.973840 0
2543 153.862414 12.790 1.564 144.2510 -0.711 -0.292719 -114.128242 1.420598 2.655149 0
21424 225.557158 50.003 1.397 181.4642 -0.711 -0.235544 -120.954356 1.120146 3.588597 0
21390 190.187988 58.654 1.134 187.8925 -0.711 -0.227887 -122.014485 1.401277 4.277442 0
87014 353.505333 -51.321 1.577 168.2751 -0.711 -0.200661 -94.121028 1.081356 3.082483 0
24091 142.853314 58.926 1.222 172.2275 -0.711 -0.152563 -73.582022 1.257252 3.724501 0
96924 32.103373 -28.980 1.658 147.8896 -0.711 -0.258940 -104.021765 1.225322 2.627200 0
84967 9.613378 19.931 0.863 124.8436 -0.710 -0.305949 -100.297217 1.316160 3.475177 0
89788 5.226480 41.801 1.379 160.1851 -0.710 -0.220827 -97.633510 1.341926 3.194263 0
105502 344.887802 -9.147 1.675 219.9507 -0.710 -0.218371 -141.249014 1.557627 3.883310 0
31085 260.800275 21.373 1.989 155.0746 -0.710 -0.238858 -101.575270 1.118524 2.478922 0
71229 37.017778 -57.765 1.263 168.1065 -0.710 -0.195995 -91.821989 1.459680 3.554173 0
76663 36.107026 -27.184 0.889 180.8789 -0.710 -0.230501 -117.906498 1.466308 4.922149 0
75282 319.941191 -40.461 1.139 187.1851 -0.710 -0.226984 -120.981775 1.108408 4.249745 0
2560 211.314964 -4.636 1.638 151.0270 -0.710 -0.187368 -77.189847 1.384746 2.702633 0
4120 152.791796 1.094 1.372 160.3209 -0.710 -0.267868 -118.551878 1.111863 3.207859 0
63464 304.490436 -69.797 1.496 204.5058 -0.710 -0.138183 -81.903048 1.755287 3.871123 0
85036 17.646317 -20.484 0.893 119.3532 -0.710 -0.122060 -37.911696 1.560719 3.235975 0
36558 262.575945 28.592 1.736 146.4645 -0.710 -0.218461 -86.746638 1.194914 2.531187 0
16170 141.794773 -10.446 0.937 134.6005 -0.710 -0.257909 -92.538400 1.316071 3.519226 0
106215 338.466950 15.493 2.006 160.3808 -0.709 -0.139080 -61.581201 1.400536 2.551696 1
12393 214.907599 46.587 1.840 127.4933 -0.709 -0.189031 -63.550255 1.563571 2.129687 0
23004 240.735638 27.546 1.249 137.4321 -0.709 -0.172503 -63.460335 1.126246 2.927351 0
59907 76.668068 -54.706 1.731 181.7333 -0.709 -0.149950 -77.137918 1.567628 3.146484 0
80278 49.282687 -35.995 1.590 178.7313 -0.709 -0.314226 -158.446531 1.436526 3.257182 0
2967 187.821015 23.239 1.360 173.5038 -0.709 -0.248540 -120.939206 1.311320 3.491497 0
93709 25.682769 41.911 1.863 181.4002 -0.709 -0.223995 -114.974850 1.514315 3.008679 1
13495 200.253856 52.785 1.710 155.3219 -0.709 -0.207390 -88.362247 1.471860 2.708220 1
53549 76.495568 -63.807 0.981 143.1236 -0.709 -0.280805 -108.457020 1.208924 3.617328 1
64046 67.675859 -41.544 1.016 162.2742 -0.709 -0.219140 -98.405889 1.065547 3.996272 0
10391 155.868609 9.362 0.970 126.0447 -0.709 -0.261352 -86.667280 1.516404 3.211752 0
107067 340.890047 3.272 2.113 107.4087 -0.709 -0.303727 -83.124988 1.643460 1.660836 1
27501 154.472367 62.570 0.848 101.5292 -0.709 -0.291169 -74.482502 1.763990 2.862585 0
44966 93.769369 -67.843 1.583 126.8996 -0.709 -0.205156 -68.586202 1.664372 2.318903 0
20624 147.841991 58.725 1.622 162.7433 -0.709 -0.321736 -144.978596 1.069024 2.930059 0
21107 122.520201 39.865 1.714 181.7337 -0.709 -0.234832 -120.803330 1.409939 3.164355 0
90799 317.550071 -36.969 1.986 213.4328 -0.709 -0.151057 -94.244386 1.462792 3.415078 1
104626 340.732033 -5.584 1.551 125.3965 -0.709 -0.153059 -50.442975 1.414634 2.320378 0
13890 139.015042 9.407 1.160 188.3660 -0.709 -0.228684 -122.811481 1.485630 4.222414 0
76872 304.936095 -42.816 2.040 158.5787 -0.709 -0.116378 -50.835090 1.653306 2.499761 1
82733 37.499588 -21.923 1.066 137.1466 -0.708 -0.360336 -132.229697 1.179853 3.262120 0
89167 18.316573 -40.296 1.375 180.8456 -0.708 -0.141099 -72.159254 1.403545 3.614570 0
90668 32.320861 -37.166 1.588 121.4729 -0.708 -0.207414 -65.798203 1.301734 2.215627 0
91049 26.718730 -23.250 1.224 124.4249 -0.708 -0.306310 -100.011481 1.298096 2.686898 0
47817 89.641846 -44.535 0.890 149.1791 -0.708 -0.193398 -78.505976 1.337042 4.055569 1
43507 94.105362 -59.833 1.964 186.0098 -0.708 -0.193448 -102.330857 1.626327 2.994172 1
17687 185.854729 59.638 1.609 149.9146 -0.708 -0.226083 -92.316694 1.463420 2.711789 0
41750 91.570119 -32.555 1.874 207.8585 -0.708 -0.228019 -137.813664 1.248173 3.436341 0
2236 169.670187 28.968 1.630 160.8500 -0.708 -0.207090 -92.016145 1.304801 2.886772 0
16862 222.126255 39.789 1.403 126.7772 -0.708 -0.205728 -68.697744 1.468264 2.500240 0
53173 82.979807 -65.245 1.775 164.9096 -0.708 -0.252422 -115.563812 1.030177 2.813349 0
98396 6.002005 -10.118 1.155 169.9233 -0.708 -0.190648 -90.476708 1.640848 3.820351 0
7502 200.254056 34.477 1.340 149.1917 -0.708 -0.300018 -121.798283 1.186226 3.031936 0
27287 211.102426 69.394 1.184 191.7055 -0.708 -0.194136 -106.479714 1.424515 4.236167 0
19412 128.925341 -9.485 1.053 184.2274 -0.708 -0.158910 -83.095112 1.534713 4.422308 0
74783 334.445063 -59.959 1.656 166.2181 -0.708 -0.264373 -122.188508 1.323768 2.954710 0
2898 193.522314 33.895 1.677 177.9414 -0.708 -0.242134 -121.447271 1.314069 3.138831 0
39679 263.211448 38.684 1.021 142.8670 -0.708 -0.269888 -104.016560 1.462895 3.506401 0
58415 317.458185 -73.644 0.984 101.2104 -0.707 -0.197482 -50.326703 1.170612 2.552092 0
84168 318.335439 -27.212 1.304 185.0721 -0.707 -0.206365 -108.503800 1.044964 3.829424 0
23798 120.660520 0.121 0.982 164.3426 -0.707 -0.197124 -89.874972 1.245573 4.151888 1
58278 81.909264 -32.958 1.995 145.3572 -0.707 -0.181335 -71.351839 1.523442 2.319675 0
66685 67.106896 -48.116 1.417 169.5494 -0.707 -0.283440 -134.158138 1.369176 3.322688 0
24289 122.603520 39.088 1.280 185.8075 -0.707 -0.185237 -97.859608 1.528830 3.893022 0
15150 145.914073 49.388 1.798 146.5453 -0.707 -0.150223 -59.690026 1.418746 2.480684 1
54104 83.494839 -30.989 1.585 180.5499 -0.707 -0.240080 -122.538722 1.375305 3.296610 0
97847 7.640494 15.727 1.217 172.9836 -0.707 -0.149868 -72.663142 1.323941 3.750566 0
56227 284.027426 49.016 0.877 88.0327 -0.707 -0.111157 -23.961186 2.135995 2.420828 1
22706 241.432536 10.052 1.286 168.0378 -0.707 -0.127655 -59.776017 1.301152 3.510376 0
21366 123.836259 40.042 1.518 161.7813 -0.707 -0.175733 -78.626280 1.456968 3.034336 0
71577 46.367921 -33.718 0.924 121.0174 -0.707 -0.258165 -81.529534 1.025961 3.197306 0
59219 76.082415 -53.171 1.383 202.7046 -0.707 -0.258025 -151.320736 1.008441 4.035647 0
53760 85.908307 -22.064 1.595 199.5271 -0.707 -0.187029 -107.624479 1.378900 3.629343 0
